System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System Core C-States,System Core C-States,System Core C-States,System Pack C-States,System Pack C-States,System Pack C-States,System,System,System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0dataIn,SKT0dataIn,SKT0dataIn (percent),SKT0dataIn (percent),SKT1dataIn,SKT1dataIn,SKT1dataIn (percent),SKT1dataIn (percent),SKT0trafficOut,SKT0trafficOut,SKT0trafficOut (percent),SKT0trafficOut (percent),SKT1trafficOut,SKT1trafficOut,SKT1trafficOut (percent),SKT1trafficOut (percent),SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),
2026-08-30,07:45:49.224,0.00,0.79,0.00,0.50,0.01,0.03,0.58,0.86,0.0002,0.0008,0.12,0.97,4,0.00,0.00,33.28,41.94,2094.93,1.59,39.68,0.00,0.01,486.92,0.44,1966.18,0.06,99.94,0.00,100.00,0.00,0.00,82.14,26.19,145.01,2.40,0.00,0.35,0.00,0.41,0.00,0.01,0.80,0.83,0.0003,0.0036, 20160,1,5,0.06,0.01,44,0.00,0.00,38,2.91,8.28,2094.93,0.70,17.53,0.00,0.00,0.00,0.90,0.00,0.53,0.01,0.02,0.49,0.88,0.0002,0.0006, 20096,472,3,0.07,0.96,4,0.00,0.00,34,30.38,33.65,2094.93,1.81,45.14,0.00,0.02,3.12,3.38,  0%,  0%,240.22,240.21,  1%,  1%,584.02,583.75,  2%,  2%,399.22,399.20,  1%,  1%,0.03,99.97,0.00,100.00,0.00,0.00,0.10,99.90,0.00,100.00,0.00,0.00,39.70,42.44,12.78 ,13.41 ,167.38 ,139.62 ,2.40,2.40,
2026-08-30,07:45:50.225,0.00,0.77,0.00,0.58,0.00,0.02,0.67,0.89,0.0001,0.0006,0.12,1.02,5,0.00,0.00,39.49,51.09,2096.83,1.55,38.64,0.00,0.01,510.23,0.45,2061.38,0.07,99.93,0.00,100.00,0.00,0.00,82.52,26.23,139.59,2.40,0.00,0.34,0.00,0.43,0.00,0.01,0.77,0.85,0.0004,0.0030, 20224,3,0,0.05,0.01,44,0.00,0.00,38,3.04,8.86,2096.83,0.69,17.13,0.00,0.00,0.00,0.86,0.00,0.63,0.00,0.02,0.63,0.90,0.0001,0.0004, 20672,494,7,0.07,1.01,4,0.00,0.00,34,36.45,42.23,2096.83,1.73,43.16,0.00,0.03,3.33,3.56,  0%,  0%,251.66,251.68,  1%,  1%,612.14,611.80,  2%,  2%,418.70,418.74,  1%,  1%,0.03,99.97,0.00,100.00,0.00,0.00,0.10,99.90,0.00,100.00,0.00,0.00,39.77,42.75,12.81 ,13.42 ,170.49 ,132.56 ,2.40,2.40,
2026-08-30,07:45:51.225,0.00,0.78,0.00,0.51,0.00,0.02,0.72,0.88,0.0001,0.0007,0.12,0.97,5,0.00,0.00,34.20,44.10,2094.67,1.55,38.77,0.00,0.01,486.00,0.45,1963.70,0.06,99.94,0.00,100.00,0.00,0.00,81.96,26.15,143.51,2.40,0.00,0.38,0.00,0.43,0.00,0.01,0.70,0.82,0.0005,0.0035, 19968,3,1,0.05,0.01,48,0.00,0.00,38,3.43,9.13,2094.67,0.75,18.78,0.00,0.00,0.00,0.88,0.00,0.54,0.00,0.01,0.74,0.91,0.0001,0.0004, 20160,474,1,0.07,0.96,4,0.00,0.00,34,30.77,34.97,2094.67,1.76,43.99,0.00,0.02,2.95,3.23,  0%,  0%,239.93,239.88,  1%,  1%,583.26,583.08,  2%,  2%,398.74,398.62,  1%,  1%,0.03,99.97,0.00,100.00,0.00,0.00,0.10,99.90,0.00,100.00,0.00,0.00,39.54,42.42,12.78 ,13.37 ,168.13 ,137.31 ,2.40,2.40,
2026-08-30,07:45:52.225,0.00,0.78,0.00,0.53,0.01,0.03,0.68,0.88,0.0001,0.0007,0.12,1.01,4,0.00,0.00,39.96,51.04,2097.74,1.57,39.14,0.00,0.01,502.34,0.45,2032.47,0.07,99.93,0.00,100.00,0.00,0.00,82.22,26.22,139.20,2.40,0.00,0.35,0.00,0.42,0.00,0.01,0.77,0.84,0.0004,0.0034, 19904,1,2,0.05,0.01,53,0.00,0.00,38,3.30,9.43,2097.74,0.70,17.48,0.00,0.00,0.00,0.88,0.00,0.56,0.00,0.02,0.63,0.90,0.0001,0.0004, 19328,489,2,0.07,0.99,4,0.00,0.00,34,36.66,41.61,2097.74,1.76,44.05,0.00,0.03,2.60,2.85,  0%,  0%,248.46,248.43,  1%,  1%,603.98,603.76,  2%,  2%,412.39,412.34,  1%,  1%,0.03,99.97,0.00,100.00,0.00,0.00,0.11,99.89,0.00,100.00,0.00,0.00,39.63,42.60,12.80 ,13.41 ,170.88 ,132.02 ,2.40,2.40,
2026-08-30,07:45:53.225,0.00,0.75,0.00,0.56,0.00,0.03,0.73,0.87,0.0001,0.0007,0.12,1.02,4,0.00,0.00,39.05,52.41,2093.85,1.49,37.25,0.00,0.01,512.73,0.45,2070.98,0.07,99.93,0.00,100.00,0.00,0.00,82.37,26.23,132.30,2.40,0.00,0.33,0.00,0.51,0.00,0.01,0.82,0.81,0.0003,0.0033, 19776,0,2,0.05,0.01,53,0.00,0.00,38,4.08,12.21,2093.85,0.67,16.70,0.00,0.00,0.00,0.87,0.00,0.58,0.00,0.02,0.68,0.90,0.0001,0.0005, 19584,499,3,0.07,1.01,4,0.00,0.00,35,34.97,40.20,2093.85,1.74,43.49,0.00,0.03,2.56,2.79,  0%,  0%,253.68,253.70,  1%,  1%,615.65,615.27,  2%,  2%,419.97,420.08,  1%,  1%,0.04,99.96,0.00,100.00,0.00,0.00,0.10,99.90,0.00,100.00,0.00,0.00,39.61,42.76,12.80 ,13.42 ,169.43 ,124.02 ,2.40,2.40,
2026-08-30,07:45:54.226,0.00,0.83,0.00,0.50,0.01,0.03,0.64,0.88,0.0001,0.0007,0.12,0.94,4,0.00,0.00,37.99,45.90,2096.91,1.66,41.38,0.00,0.01,471.28,0.45,1899.79,0.07,99.93,0.00,100.00,0.00,0.00,81.80,26.12,132.78,2.40,0.00,0.35,0.00,0.41,0.00,0.01,0.76,0.84,0.0004,0.0035, 19904,1,1,0.05,0.01,53,0.00,0.00,38,3.03,8.68,2096.91,0.70,17.45,0.00,0.00,0.00,0.94,0.00,0.52,0.00,0.02,0.59,0.90,0.0001,0.0004, 18752,458,4,0.07,0.92,4,0.00,0.00,35,34.96,37.22,2096.91,1.88,46.97,0.00,0.03,2.48,2.73,  0%,  0%,233.03,233.03,  1%,  1%,564.85,564.60,  2%,  2%,385.20,385.15,  1%,  1%,0.03,99.97,0.00,100.00,0.00,0.00,0.11,99.89,0.00,100.00,0.00,0.00,39.58,42.22,12.78 ,13.34 ,177.66 ,122.48 ,2.40,2.40,
2026-08-30,07:45:55.226,0.00,0.83,0.00,0.50,0.00,0.02,0.86,0.90,0.0000,0.0005,0.11,1.01,4,0.00,0.00,36.15,43.80,2094.88,1.65,41.28,0.00,0.01,510.18,0.45,2057.07,0.07,99.93,0.00,100.00,0.00,0.00,82.01,26.20,130.21,2.40,0.00,0.36,0.00,0.40,0.00,0.01,0.89,0.85,0.0002,0.0034, 19968,1,2,0.05,0.01,53,0.00,0.00,39,2.85,7.91,2094.88,0.72,18.04,0.00,0.00,0.00,0.93,0.00,0.53,0.00,0.01,0.84,0.93,0.0000,0.0003, 19840,498,2,0.07,1.00,4,0.00,0.00,35,33.30,35.89,2094.88,1.86,46.39,0.00,0.02,2.54,2.82,  0%,  0%,252.43,252.40,  1%,  1%,611.59,611.40,  2%,  2%,417.10,416.97,  1%,  1%,0.03,99.97,0.00,100.00,0.00,0.00,0.10,99.90,0.00,100.00,0.00,0.00,39.56,42.45,12.80 ,13.41 ,179.13 ,119.34 ,2.40,2.40,
2026-08-30,07:45:56.227,0.00,0.80,0.00,0.55,0.00,0.02,0.75,0.88,0.0001,0.0007,0.12,1.04,5,0.00,0.00,37.17,46.67,2096.77,1.59,39.82,0.00,0.01,525.09,0.45,2118.06,0.06,99.94,0.00,100.00,0.00,0.00,82.37,26.21,124.58,2.40,0.00,0.37,0.00,0.42,0.00,0.01,0.82,0.84,0.0003,0.0034, 20096,1,1,0.05,0.01,52,0.00,0.00,39,2.95,7.98,2096.77,0.74,18.45,0.00,0.00,0.00,0.88,0.00,0.58,0.00,0.01,0.72,0.90,0.0001,0.0004, 20736,516,2,0.07,1.03,4,0.00,0.00,35,34.22,38.69,2096.77,1.77,44.23,0.00,0.03,2.62,2.81,  0%,  0%,259.81,259.85,  1%,  1%,629.73,629.31,  2%,  2%,429.43,429.60,  2%,  2%,0.03,99.97,0.00,100.00,0.00,0.00,0.10,99.90,0.00,100.00,0.00,0.00,39.59,42.78,12.79 ,13.42 ,173.47 ,114.99 ,2.40,2.40,
2026-08-30,07:45:57.227,0.00,0.82,0.00,0.54,0.01,0.03,0.68,0.88,0.0001,0.0007,0.12,1.01,4,0.00,0.00,40.12,48.82,2094.60,1.64,41.09,0.00,0.01,510.98,0.45,2064.26,0.07,99.93,0.00,100.00,0.00,0.00,82.24,26.21,131.09,2.40,0.00,0.37,0.00,0.42,0.00,0.01,0.85,0.84,0.0002,0.0033, 19840,1,2,0.05,0.01,55,0.00,0.00,39,3.03,8.20,2094.60,0.74,18.50,0.00,0.00,0.00,0.91,0.00,0.58,0.00,0.02,0.61,0.90,0.0001,0.0004, 20032,503,0,0.07,1.00,4,0.00,0.00,35,37.08,40.62,2094.60,1.83,45.65,0.00,0.03,2.48,2.81,  0%,  0%,252.88,252.81,  1%,  1%,613.12,612.97,  2%,  2%,419.23,418.94,  1%,  1%,0.03,99.97,0.00,100.00,0.00,0.00,0.10,99.90,0.00,100.00,0.00,0.00,39.60,42.64,12.81 ,13.40 ,177.08 ,120.94 ,2.40,2.40,
2026-08-30,07:45:58.235,0.04,0.87,0.04,0.88,2.03,2.59,0.18,0.95,0.0004,0.0005,19.19,15.55,83,0.00,0.00,4824.41,5564.55,2105.10,1.73,43.35,0.07,1.79,5260.35,0.15,12746.04,4.71,95.29,0.00,100.00,0.00,0.00,154.33,37.26,168.45,2.40,0.04,0.87,0.04,0.87,1.06,1.28,0.14,0.95,0.0004,0.0005, 23296,8480,3054,7.24,5.55,83,0.00,0.00,36,2395.79,2757.30,2105.10,1.74,43.44,0.07,1.78,0.04,0.87,0.04,0.88,0.97,1.31,0.21,0.95,0.0004,0.0005, 21952,14795,1930,11.95,10.00,82,0.00,0.00,31,2428.62,2807.25,2105.10,1.73,43.26,0.07,1.80,1557.66,1551.80,  7%,  7%,1072.37,1078.52,  4%,  4%,3026.75,3015.66, 14%, 13%,3345.29,3358.33, 15%, 15%,4.67,95.33,0.00,100.00,0.00,0.00,4.74,95.26,0.00,100.00,0.00,0.00,74.25,80.08,17.59 ,19.67 ,166.80 ,169.93 ,2.40,2.40,
2026-08-30,07:45:59.234,0.04,0.94,0.05,0.89,2.26,2.68,0.13,0.96,0.0004,0.0005,18.83,14.32,81,0.00,0.00,5832.57,6195.14,2095.09,1.88,47.07,0.09,2.18,5307.38,0.16,11912.88,5.18,94.82,0.00,100.00,0.00,0.00,160.81,36.54,173.08,2.40,0.04,0.93,0.05,0.89,1.14,1.32,0.11,0.97,0.0004,0.0005, 22080,8146,3322,7.25,5.24,84,0.00,0.00,36,2887.84,3108.59,2095.09,1.86,46.45,0.09,2.16,0.04,0.95,0.05,0.90,1.13,1.36,0.14,0.96,0.0004,0.0005, 21824,13047,1881,11.58,9.08,80,0.00,0.00,31,2944.74,3086.55,2095.09,1.91,47.70,0.09,2.20,1600.41,1595.65,  7%,  7%,1055.99,1055.32,  4%,  4%,2792.05,2789.20, 13%, 13%,3161.11,3170.53, 14%, 14%,5.21,94.79,0.00,100.00,0.00,0.00,5.15,94.85,0.00,100.00,0.00,0.00,77.44,83.37,17.48 ,19.06 ,171.93 ,174.15 ,2.40,2.40,
2026-08-30,07:46:00.231,0.04,0.93,0.04,0.86,2.92,3.41,0.12,0.96,0.0005,0.0006,23.26,18.06,82,0.00,0.00,5468.98,5861.56,2095.96,1.87,46.65,0.08,2.04,6457.53,0.16,14731.90,5.11,94.89,0.00,100.00,0.00,0.00,163.82,39.18,172.94,2.40,0.04,0.93,0.04,0.85,1.54,1.75,0.10,0.96,0.0006,0.0006, 20480,10007,3852,8.87,6.56,83,0.00,0.00,35,2715.79,2907.93,2095.96,1.87,46.70,0.08,2.02,0.04,0.93,0.04,0.86,1.38,1.66,0.14,0.96,0.0005,0.0006, 21184,16644,2405,14.40,11.50,81,0.00,0.00,30,2753.19,2953.63,2095.96,1.86,46.61,0.08,2.05,1930.24,1925.33,  8%,  8%,1298.37,1303.59,  6%,  6%,3470.26,3461.26, 16%, 16%,3894.54,3905.84, 18%, 18%,5.09,94.91,0.00,100.00,0.00,0.00,5.13,94.87,0.00,100.00,0.00,0.00,79.05,84.77,18.49 ,20.69 ,170.99 ,174.71 ,2.40,2.40,
2026-08-30,07:46:01.234,0.04,0.90,0.05,0.86,2.98,3.64,0.15,0.95,0.0005,0.0006,24.97,19.58,83,0.00,0.00,5755.22,6389.67,2095.79,1.80,45.04,0.09,2.15,6664.94,0.15,15544.14,5.57,94.43,0.00,100.00,0.00,0.00,164.87,40.13,171.39,2.40,0.04,0.90,0.05,0.85,1.55,1.83,0.13,0.95,0.0005,0.0006, 22080,10769,3944,9.42,7.04,83,0.00,0.00,35,2859.21,3184.95,2095.79,1.80,44.89,0.09,2.13,0.04,0.90,0.05,0.86,1.43,1.81,0.17,0.95,0.0005,0.0006, 21632,18294,2511,15.55,12.54,82,0.00,0.00,30,2896.01,3204.72,2095.79,1.81,45.18,0.09,2.16,1996.20,1989.11,  9%,  9%,1337.89,1341.74,  6%,  6%,3664.35,3654.97, 17%, 17%,4105.21,4119.61, 19%, 19%,5.56,94.44,0.00,100.00,0.00,0.00,5.57,94.43,0.00,100.00,0.00,0.00,79.53,85.34,18.81 ,21.31 ,169.58 ,173.01 ,2.40,2.40,
