System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System Core C-States,System Core C-States,System Core C-States,System Pack C-States,System Pack C-States,System Pack C-States,System,System,System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0dataIn,SKT0dataIn,SKT0dataIn (percent),SKT0dataIn (percent),SKT1dataIn,SKT1dataIn,SKT1dataIn (percent),SKT1dataIn (percent),SKT0trafficOut,SKT0trafficOut,SKT0trafficOut (percent),SKT0trafficOut (percent),SKT1trafficOut,SKT1trafficOut,SKT1trafficOut (percent),SKT1trafficOut (percent),SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),
2025-12-17,11:07:25.909,0.11,1.19,0.09,1.10,2.66,22.50,0.87,0.84,0.0002,0.0016,8.69,3.84,50,0.00,0.00,14323.47,12055.88,2099.29,2.38,59.40,0.21,5.33,3656.27,0.29,9411.71,8.18,91.82,0.00,100.00,0.00,0.00,129.65,31.28,144.29,2.40,0.11,1.19,0.09,1.10,1.34,11.62,0.87,0.84,0.0002,0.0016, 20928,1326,1266,4.26,1.94,53,0.00,0.00,42,7373.24,6171.17,2099.29,2.39,59.74,0.22,5.49,0.10,1.18,0.09,1.10,1.33,10.87,0.87,0.84,0.0002,0.0016, 23040,1251,1218,4.44,1.90,47,0.00,0.00,37,6950.22,5884.72,2099.29,2.36,59.05,0.21,5.17,948.09,897.57,  4%,  4%,874.00,936.62,  4%,  4%,2404.61,2254.80, 11%, 10%,2304.75,2447.55, 10%, 11%,8.38,91.62,0.00,100.00,0.00,0.00,7.98,92.02,0.00,100.00,0.00,0.00,63.74,65.91,15.61 ,15.67 ,145.29 ,143.26 ,2.40,2.40,
2025-12-17,11:07:26.915,0.25,0.88,0.29,1.10,3.18,29.97,0.89,0.92,0.0001,0.0009,17.02,7.13,50,0.00,0.00,34147.67,38900.63,2102.60,1.76,43.89,0.51,12.67,7216.69,0.30,17511.75,26.36,73.64,0.00,100.00,0.00,0.00,177.60,34.90,148.08,2.40,0.27,0.94,0.29,1.10,1.60,15.65,0.89,0.92,0.0001,0.0009, 22976,3008,2940,7.98,3.20,54,0.00,0.00,39,18185.14,19347.20,2102.60,1.88,47.00,0.54,13.49,0.24,0.82,0.29,1.10,1.58,14.32,0.88,0.92,0.0001,0.0009, 22976,2698,2601,9.04,3.94,47,0.00,0.00,35,15962.52,19553.43,2102.60,1.63,40.82,0.47,11.85,1961.99,1880.56,  9%,  8%,1646.53,1727.61,  7%,  8%,4337.10,4157.78, 20%, 19%,4415.75,4601.12, 20%, 21%,26.21,73.79,0.00,100.00,0.00,0.00,26.50,73.50,0.00,100.00,0.00,0.00,87.88,89.72,17.16 ,17.74 ,146.73 ,149.64 ,2.40,2.41,
2025-12-17,11:07:27.915,0.28,0.78,0.36,1.10,2.95,27.65,0.88,0.94,0.0001,0.0007,17.75,7.27,50,0.00,0.00,38032.11,48625.73,2094.97,1.56,39.11,0.57,14.20,7633.14,0.31,18407.77,33.15,66.85,0.00,100.00,0.00,0.00,186.82,35.00,148.59,2.40,0.31,0.85,0.36,1.10,1.50,14.72,0.89,0.94,0.0001,0.0007, 22784,3333,3281,8.44,3.22,54,0.00,0.00,39,20734.28,24291.81,2094.97,1.71,42.68,0.62,15.49,0.26,0.71,0.36,1.10,1.45,12.93,0.88,0.93,0.0001,0.0007, 22592,2799,2742,9.31,4.05,46,0.00,0.00,35,17297.83,24333.92,2094.97,1.42,35.54,0.52,12.91,2125.15,2051.83,  9%,  9%,1693.89,1762.26,  7%,  8%,4496.22,4344.70, 20%, 20%,4702.65,4864.20, 21%, 22%,33.13,66.87,0.00,100.00,0.00,0.00,33.17,66.83,0.00,100.00,0.00,0.00,93.73,93.08,17.31 ,17.69 ,145.30 ,152.48 ,2.41,2.39,
2025-12-17,11:07:28.911,0.29,0.80,0.36,1.10,2.72,27.61,0.89,0.94,0.0001,0.0007,17.85,6.94,50,0.00,0.00,38890.85,48564.41,2094.39,1.60,40.04,0.58,14.51,7454.74,0.30,17998.26,33.10,66.90,0.00,100.00,0.00,0.00,187.51,34.84,148.28,2.40,0.32,0.87,0.36,1.10,1.39,14.64,0.90,0.94,0.0001,0.0007, 22656,3302,3260,8.51,3.08,54,0.00,0.00,38,21125.25,24277.58,2094.39,1.74,43.51,0.63,15.77,0.27,0.73,0.36,1.10,1.33,12.97,0.89,0.94,0.0001,0.0007, 22208,2785,2716,9.34,3.87,46,0.00,0.00,34,17765.61,24286.84,2094.39,1.46,36.57,0.53,13.26,2079.79,1993.72,  9%,  9%,1649.81,1731.41,  7%,  8%,4414.20,4234.57, 20%, 19%,4579.55,4769.93, 21%, 22%,33.09,66.91,0.00,100.00,0.00,0.00,33.10,66.90,0.00,100.00,0.00,0.00,93.38,94.13,17.15 ,17.69 ,145.96 ,151.08 ,2.39,2.40,
2025-12-17,11:07:29.911,0.29,0.81,0.36,1.10,2.64,29.34,0.90,0.94,0.0001,0.0007,18.39,6.75,50,0.00,0.00,39231.98,48638.19,2095.21,1.61,40.33,0.59,14.63,7374.43,0.29,17787.59,33.12,66.88,0.00,100.00,0.00,0.00,188.72,35.00,147.45,2.40,0.32,0.87,0.36,1.10,1.36,15.63,0.91,0.94,0.0001,0.0007, 23040,3238,3222,8.86,3.02,54,0.00,0.00,38,21244.10,24311.76,2095.21,1.75,43.69,0.63,15.84,0.27,0.74,0.36,1.10,1.28,13.70,0.90,0.93,0.0001,0.0008, 21376,2763,2751,9.53,3.72,46,0.00,0.00,34,17987.89,24326.43,2095.21,1.48,36.97,0.54,13.41,2053.52,1955.86,  9%,  9%,1635.97,1729.08,  7%,  8%,4384.70,4180.07, 20%, 19%,4503.11,4719.71, 20%, 22%,33.11,66.89,0.00,100.00,0.00,0.00,33.13,66.87,0.00,100.00,0.00,0.00,94.16,94.57,17.30 ,17.70 ,145.05 ,150.29 ,2.40,2.40,
2025-12-17,11:07:30.918,0.29,0.81,0.37,1.10,2.67,31.88,0.91,0.93,0.0001,0.0008,18.88,6.56,50,0.00,0.00,39539.60,49112.21,2094.09,1.61,40.25,0.59,14.74,7270.90,0.29,17548.76,33.42,66.58,0.00,100.00,0.00,0.00,188.89,35.13,146.85,2.40,0.32,0.87,0.37,1.10,1.40,17.17,0.91,0.93,0.0001,0.0008, 23744,3306,3177,9.18,2.97,54,0.00,0.00,37,21374.74,24609.67,2094.09,1.74,43.43,0.64,15.93,0.27,0.74,0.37,1.10,1.28,14.71,0.91,0.93,0.0001,0.0008, 20864,2749,2718,9.70,3.59,46,0.00,0.00,34,18164.86,24502.54,2094.09,1.48,37.07,0.54,13.54,2017.33,1914.38,  9%,  8%,1620.09,1719.10,  7%,  8%,4341.52,4124.02, 20%, 19%,4426.85,4656.38, 20%, 21%,33.50,66.50,0.00,100.00,0.00,0.00,33.34,66.66,0.00,100.00,0.00,0.00,94.26,94.63,17.42 ,17.71 ,144.54 ,149.58 ,2.40,2.40,
2025-12-17,11:07:31.911,0.29,0.80,0.36,1.10,2.62,32.97,0.92,0.93,0.0001,0.0008,19.36,6.45,50,0.00,0.00,39159.65,48668.67,2095.51,1.61,40.23,0.58,14.62,7291.70,0.28,17544.85,33.17,66.83,0.00,100.00,0.00,0.00,189.03,35.16,146.30,2.40,0.32,0.87,0.36,1.10,1.35,17.48,0.92,0.93,0.0001,0.0008, 23040,3268,3246,9.43,2.91,54,0.00,0.00,38,21175.85,24329.56,2095.51,1.74,43.52,0.63,15.80,0.27,0.74,0.36,1.10,1.27,15.48,0.91,0.93,0.0001,0.0009, 22336,2777,2730,9.92,3.53,46,0.00,0.00,33,17983.80,24339.11,2095.51,1.48,36.94,0.54,13.43,2039.96,1934.26,  9%,  9%,1607.49,1709.99,  7%,  7%,4332.61,4108.05, 20%, 19%,4434.00,4670.19, 20%, 21%,33.16,66.84,0.00,100.00,0.00,0.00,33.18,66.82,0.00,100.00,0.00,0.00,94.27,94.76,17.44 ,17.72 ,144.21 ,148.79 ,2.40,2.40,
2025-12-17,11:07:32.914,0.29,0.81,0.36,1.10,2.66,34.25,0.92,0.93,0.0001,0.0009,19.67,6.36,50,0.00,0.00,39566.70,48775.30,2097.19,1.62,40.56,0.59,14.74,7239.60,0.28,17432.26,33.17,66.83,0.00,100.00,0.00,0.00,189.89,35.27,145.90,2.40,0.32,0.87,0.36,1.10,1.40,18.37,0.92,0.93,0.0001,0.0009, 23744,3289,3177,9.62,2.89,54,0.00,0.00,37,21277.12,24374.78,2097.19,1.75,43.65,0.63,15.85,0.27,0.75,0.36,1.10,1.27,15.88,0.91,0.93,0.0001,0.0009, 22336,2751,2744,10.05,3.47,47,0.00,0.00,33,18289.58,24400.52,2097.19,1.50,37.48,0.54,13.62,2000.76,1894.13,  9%,  8%,1620.47,1724.23,  7%,  8%,4325.82,4098.22, 20%, 19%,4384.59,4623.63, 20%, 21%,33.16,66.84,0.00,100.00,0.00,0.00,33.19,66.81,0.00,100.00,0.00,0.00,94.61,95.28,17.48 ,17.79 ,143.80 ,148.34 ,2.40,2.40,
2025-12-17,11:07:33.912,0.30,0.82,0.37,1.10,2.71,35.42,0.92,0.93,0.0001,0.0009,19.88,6.25,50,0.00,0.00,40036.94,49116.10,2095.02,1.63,40.76,0.60,14.93,7209.19,0.28,17342.35,33.45,66.55,0.00,100.00,0.00,0.00,190.08,35.25,145.50,2.40,0.32,0.88,0.37,1.10,1.42,18.99,0.92,0.93,0.0001,0.0009, 22720,3275,3148,9.73,2.84,54,0.00,0.00,37,21525.56,24571.02,2095.02,1.75,43.80,0.64,16.05,0.28,0.75,0.37,1.10,1.30,16.43,0.92,0.93,0.0001,0.0009, 23296,2754,2729,10.15,3.40,47,0.00,0.00,33,18511.38,24545.08,2095.02,1.51,37.71,0.55,13.81,1992.45,1884.52,  9%,  8%,1613.71,1718.51,  7%,  8%,4306.32,4076.13, 20%, 19%,4359.02,4600.88, 20%, 21%,33.46,66.54,0.00,100.00,0.00,0.00,33.44,66.56,0.00,100.00,0.00,0.00,94.71,95.37,17.49 ,17.76 ,143.57 ,147.74 ,2.40,2.40,
2025-12-17,11:07:34.914,0.30,0.82,0.36,1.10,2.66,35.85,0.92,0.93,0.0001,0.0009,20.10,6.14,50,0.00,0.00,39851.04,48660.69,2094.12,1.64,40.95,0.59,14.86,7175.75,0.27,17251.11,33.13,66.87,0.00,100.00,0.00,0.00,190.43,35.29,145.06,2.40,0.32,0.88,0.36,1.10,1.39,19.17,0.92,0.93,0.0001,0.0009, 21888,3268,3190,9.83,2.80,54,0.00,0.00,37,21383.86,24324.60,2094.12,1.76,43.96,0.64,15.94,0.28,0.76,0.36,1.10,1.27,16.67,0.92,0.92,0.0001,0.0009, 21568,2765,2714,10.26,3.35,47,0.00,0.00,33,18467.18,24336.09,2094.12,1.52,37.94,0.55,13.77,1979.47,1870.90,  9%,  8%,1610.30,1715.08,  7%,  7%,4288.17,4056.83, 19%, 18%,4331.26,4574.85, 20%, 21%,33.12,66.88,0.00,100.00,0.00,0.00,33.14,66.86,0.00,100.00,0.00,0.00,94.87,95.56,17.52 ,17.77 ,143.22 ,147.19 ,2.40,2.40,
2025-12-17,11:07:35.918,0.30,0.82,0.37,1.10,2.76,37.15,0.92,0.92,0.0001,0.0009,20.46,6.12,50,0.00,0.00,40126.77,49228.27,2103.50,1.63,40.76,0.60,14.91,7228.54,0.27,17344.49,33.41,66.59,0.00,100.00,0.00,0.00,191.06,35.47,144.70,2.40,0.32,0.87,0.37,1.10,1.43,19.87,0.92,0.92,0.0001,0.0009, 23552,3300,3208,10.05,2.81,54,0.00,0.00,37,21538.33,24616.73,2103.50,1.75,43.75,0.64,16.01,0.28,0.76,0.37,1.10,1.33,17.28,0.92,0.92,0.0001,0.0009, 22272,2819,2791,10.42,3.32,47,0.00,0.00,32,18588.44,24611.54,2103.50,1.51,37.76,0.55,13.82,1992.37,1881.85,  9%,  8%,1623.89,1730.42,  7%,  8%,4314.17,4079.16, 20%, 18%,4351.87,4599.29, 20%, 21%,33.41,66.59,0.00,100.00,0.00,0.00,33.40,66.60,0.00,100.00,0.00,0.00,95.17,95.89,17.60 ,17.87 ,142.91 ,146.77 ,2.40,2.40,
2025-12-17,11:07:36.915,0.30,0.82,0.36,1.10,2.73,37.57,0.92,0.92,0.0001,0.0009,20.47,5.99,50,0.00,0.00,39847.33,48654.99,2089.71,1.64,40.95,0.60,14.90,7153.92,0.27,17156.26,33.21,66.79,0.00,100.00,0.00,0.00,190.22,35.29,144.25,2.40,0.32,0.88,0.36,1.10,1.43,20.08,0.93,0.92,0.0001,0.0009, 23872,3295,3150,10.03,2.74,54,0.00,0.00,36,21356.54,24323.64,2089.71,1.76,43.90,0.64,15.97,0.28,0.76,0.36,1.10,1.30,17.49,0.92,0.92,0.0001,0.0009, 23744,2789,2717,10.44,3.25,47,0.00,0.00,32,18490.79,24331.35,2089.71,1.52,38.00,0.55,13.82,1970.04,1859.50,  9%,  8%,1608.81,1715.57,  7%,  8%,4270.78,4035.13, 19%, 18%,4301.25,4549.10, 20%, 21%,33.21,66.79,0.00,100.00,0.00,0.00,33.22,66.78,0.00,100.00,0.00,0.00,94.58,95.64,17.50 ,17.79 ,142.68 ,146.09 ,2.40,2.41,
2025-12-17,11:07:37.914,0.30,0.82,0.36,1.10,2.74,38.49,0.93,0.92,0.0001,0.0010,20.65,5.94,50,0.00,0.00,39862.00,48648.23,2094.49,1.64,40.97,0.59,14.86,7193.02,0.27,17224.28,33.12,66.88,0.00,100.00,0.00,0.00,190.61,35.39,144.25,2.40,0.32,0.88,0.36,1.10,1.44,20.58,0.93,0.92,0.0001,0.0010, 25152,3305,3168,10.13,2.72,54,0.00,0.00,36,21332.87,24317.08,2094.49,1.75,43.86,0.64,15.91,0.28,0.76,0.36,1.10,1.31,17.91,0.92,0.92,0.0001,0.0010, 23168,2841,2791,10.51,3.22,47,0.00,0.00,32,18529.13,24331.15,2094.49,1.52,38.08,0.55,13.82,1979.80,1868.50,  9%,  8%,1618.64,1726.07,  7%,  8%,4289.03,4052.00, 20%, 18%,4317.00,4566.25, 20%, 21%,33.11,66.89,0.00,100.00,0.00,0.00,33.13,66.87,0.00,100.00,0.00,0.00,94.90,95.71,17.58 ,17.80 ,142.44 ,146.33 ,2.40,2.39,
