,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
2026-08-18,17:44:08.047,    3.57,    2.31,    0.00,    0.00,    3.65,    2.31,    0.00,    0.00,    3.51,    2.22,    0.00,    0.00,    3.05,    2.00,    0.00,    0.00,    3.05,    2.01,    0.00,    0.00,    3.20,    2.06,    0.00,    0.00,   20.03,   12.91,    0.00,    0.00,    0.86,    0.85,    0.00,    0.00,   32.94,    3.90,    1.92,    0.00,    0.00,    3.95,    1.98,    0.00,    0.00,    4.00,    1.98,    0.00,    0.00,    3.42,    1.56,    0.00,    0.00,    3.48,    1.58,    0.00,    0.00,    3.47,    1.60,    0.00,    0.00,   22.22,   10.63,    0.00,    0.00,    0.90,    0.88,    0.00,    0.00,   32.85,     42.25,     23.54,      0.00,      0.00,     42.25,     23.54,     65.79
2026-08-18,17:44:08.548,    6.09,    3.22,    0.00,    0.00,    6.14,    3.21,    0.00,    0.00,    5.92,    3.13,    0.00,    0.00,    5.82,    3.02,    0.00,    0.00,    5.69,    2.98,    0.00,    0.00,    5.93,    3.10,    0.00,    0.00,   35.60,   18.66,    0.00,    0.00,    0.92,    0.92,    0.00,    0.00,   54.26,    1.30,    1.05,    0.00,    0.00,    1.32,    1.08,    0.00,    0.00,    1.46,    1.17,    0.00,    0.00,    1.09,    0.92,    0.00,    0.00,    1.09,    0.92,    0.00,    0.00,    1.07,    0.94,    0.00,    0.00,    7.32,    6.08,    0.00,    0.00,    0.70,    0.62,    0.00,    0.00,   13.40,     42.92,     24.74,      0.00,      0.00,     42.92,     24.74,     67.66
2026-08-18,17:44:09.048,    2.70,    1.81,    0.00,    0.00,    2.63,    1.67,    0.00,    0.00,    2.58,    1.65,    0.00,    0.00,    2.13,    1.39,    0.00,    0.00,    2.10,    1.37,    0.00,    0.00,    2.24,    1.48,    0.00,    0.00,   14.37,    9.38,    0.00,    0.00,    0.83,    0.80,    0.00,    0.00,   23.75,    2.19,    1.36,    0.00,    0.00,    2.33,    1.41,    0.00,    0.00,    2.30,    1.45,    0.00,    0.00,    1.77,    1.05,    0.00,    0.00,    1.79,    1.06,    0.00,    0.00,    1.84,    1.10,    0.00,    0.00,   12.22,    7.43,    0.00,    0.00,    0.83,    0.78,    0.00,    0.00,   19.65,     26.60,     16.80,      0.00,      0.00,     26.60,     16.80,     43.40
2026-08-18,17:44:09.548,    1.46,    1.05,    0.00,    0.00,    1.47,    1.01,    0.00,    0.00,    1.42,    0.98,    0.00,    0.00,    1.23,    0.86,    0.00,    0.00,    1.19,    0.84,    0.00,    0.00,    1.27,    0.90,    0.00,    0.00,    8.04,    5.64,    0.00,    0.00,    0.69,    0.65,    0.00,    0.00,   13.69,    1.38,    0.89,    0.00,    0.00,    1.42,    0.93,    0.00,    0.00,    1.48,    0.95,    0.00,    0.00,    1.16,    0.78,    0.00,    0.00,    1.18,    0.80,    0.00,    0.00,    1.17,    0.81,    0.00,    0.00,    7.79,    5.17,    0.00,    0.00,    0.72,    0.65,    0.00,    0.00,   12.96,     15.83,     10.82,      0.00,      0.00,     15.83,     10.82,     26.65
2026-08-18,17:44:10.048,    3.09,    2.02,    0.00,    0.00,    3.20,    2.05,    0.00,    0.00,    3.08,    1.95,    0.00,    0.00,    2.62,    1.69,    0.00,    0.00,    2.59,    1.70,    0.00,    0.00,    2.75,    1.78,    0.00,    0.00,   17.32,   11.18,    0.00,    0.00,    0.86,    0.85,    0.00,    0.00,   28.51,    3.03,    1.58,    0.00,    0.00,    3.11,    1.60,    0.00,    0.00,    3.20,    1.69,    0.00,    0.00,    2.64,    1.30,    0.00,    0.00,    2.64,    1.29,    0.00,    0.00,    2.68,    1.35,    0.00,    0.00,   17.31,    8.81,    0.00,    0.00,    0.87,    0.85,    0.00,    0.00,   26.11,     34.63,     19.99,      0.00,      0.00,     34.63,     19.99,     54.62
2026-08-18,17:44:10.548,    1.34,    0.88,    0.00,    0.00,    1.37,    0.89,    0.00,    0.00,    1.31,    0.85,    0.00,    0.00,    1.13,    0.78,    0.00,    0.00,    1.11,    0.76,    0.00,    0.00,    1.20,    0.81,    0.00,    0.00,    7.47,    4.97,    0.00,    0.00,    0.68,    0.63,    0.00,    0.00,   12.44,    1.00,    0.88,    0.00,    0.00,    1.08,    0.92,    0.00,    0.00,    1.11,    0.95,    0.00,    0.00,    0.87,    0.76,    0.00,    0.00,    0.88,    0.77,    0.00,    0.00,    0.90,    0.80,    0.00,    0.00,    5.84,    5.08,    0.00,    0.00,    0.62,    0.54,    0.00,    0.00,   10.92,     13.31,     10.04,      0.00,      0.00,     13.31,     10.04,     23.36
2026-08-18,17:44:11.049,    2.44,    1.47,    0.00,    0.00,    2.59,    1.47,    0.00,    0.00,    2.40,    1.38,    0.00,    0.00,    1.91,    1.17,    0.00,    0.00,    1.86,    1.14,    0.00,    0.00,    2.06,    1.25,    0.00,    0.00,   13.26,    7.88,    0.00,    0.00,    0.83,    0.78,    0.00,    0.00,   21.13,    1.46,    1.13,    0.00,    0.00,    1.54,    1.18,    0.00,    0.00,    1.55,    1.20,    0.00,    0.00,    1.13,    0.89,    0.00,    0.00,    1.14,    0.89,    0.00,    0.00,    1.14,    0.91,    0.00,    0.00,    7.97,    6.20,    0.00,    0.00,    0.75,    0.65,    0.00,    0.00,   14.17,     21.22,     14.08,      0.00,      0.00,     21.22,     14.08,     35.30
2026-08-18,17:44:11.549,    1.74,    1.13,    0.00,    0.00,    1.73,    1.05,    0.00,    0.00,    1.70,    1.06,    0.00,    0.00,    1.42,    0.88,    0.00,    0.00,    1.41,    0.88,    0.00,    0.00,    1.48,    0.91,    0.00,    0.00,    9.48,    5.92,    0.00,    0.00,    0.75,    0.70,    0.00,    0.00,   15.40,    1.37,    1.01,    0.00,    0.00,    1.46,    1.07,    0.00,    0.00,    1.51,    1.09,    0.00,    0.00,    1.13,    0.81,    0.00,    0.00,    1.15,    0.85,    0.00,    0.00,    1.14,    0.84,    0.00,    0.00,    7.77,    5.68,    0.00,    0.00,    0.74,    0.65,    0.00,    0.00,   13.44,     17.24,     11.60,      0.00,      0.00,     17.24,     11.60,     28.84
2026-08-18,17:44:12.049,    2.94,    1.84,    0.00,    0.00,    3.06,    1.88,    0.00,    0.00,    2.94,    1.80,    0.00,    0.00,    2.42,    1.52,    0.00,    0.00,    2.41,    1.53,    0.00,    0.00,    2.56,    1.60,    0.00,    0.00,   16.32,   10.16,    0.00,    0.00,    0.86,    0.83,    0.00,    0.00,   26.48,    2.72,    1.44,    0.00,    0.00,    2.78,    1.46,    0.00,    0.00,    2.88,    1.54,    0.00,    0.00,    2.33,    1.19,    0.00,    0.00,    2.32,    1.18,    0.00,    0.00,    2.33,    1.19,    0.00,    0.00,   15.36,    7.99,    0.00,    0.00,    0.86,    0.83,    0.00,    0.00,   23.35,     31.67,     18.16,      0.00,      0.00,     31.67,     18.16,     49.83
2026-08-18,17:44:12.548,    1.61,    1.16,    0.00,    0.00,    1.62,    1.11,    0.00,    0.00,    1.53,    1.08,    0.00,    0.00,    1.32,    0.95,    0.00,    0.00,    1.30,    0.93,    0.00,    0.00,    1.43,    0.99,    0.00,    0.00,    8.81,    6.22,    0.00,    0.00,    0.71,    0.67,    0.00,    0.00,   15.04,    1.17,    0.91,    0.00,    0.00,    1.25,    0.95,    0.00,    0.00,    1.32,    1.00,    0.00,    0.00,    1.02,    0.80,    0.00,    0.00,    1.05,    0.81,    0.00,    0.00,    1.05,    0.83,    0.00,    0.00,    6.85,    5.31,    0.00,    0.00,    0.67,    0.61,    0.00,    0.00,   12.16,     15.66,     11.54,      0.00,      0.00,     15.66,     11.54,     27.20
2026-08-18,17:44:13.048,    2.28,    1.33,    0.00,    0.00,    2.39,    1.33,    0.00,    0.00,    2.27,    1.27,    0.00,    0.00,    1.79,    1.05,    0.00,    0.00,    1.78,    1.04,    0.00,    0.00,    1.93,    1.14,    0.00,    0.00,   12.43,    7.17,    0.00,    0.00,    0.82,    0.77,    0.00,    0.00,   19.60,    1.40,    1.07,    0.00,    0.00,    1.45,    1.09,    0.00,    0.00,    1.47,    1.14,    0.00,    0.00,    1.08,    0.83,    0.00,    0.00,    1.11,    0.86,    0.00,    0.00,    1.12,    0.89,    0.00,    0.00,    7.63,    5.88,    0.00,    0.00,    0.72,    0.64,    0.00,    0.00,   13.51,     20.06,     13.04,      0.00,      0.00,     20.06,     13.04,     33.11
2026-08-18,17:44:13.549,    1.76,    1.18,    0.00,    0.00,    1.75,    1.11,    0.00,    0.00,    1.71,    1.13,    0.00,    0.00,    1.46,    0.94,    0.00,    0.00,    1.41,    0.93,    0.00,    0.00,    1.51,    0.97,    0.00,    0.00,    9.61,    6.27,    0.00,    0.00,    0.75,    0.71,    0.00,    0.00,   15.87,    1.45,    1.00,    0.00,    0.00,    1.52,    1.07,    0.00,    0.00,    1.56,    1.07,    0.00,    0.00,    1.16,    0.80,    0.00,    0.00,    1.18,    0.83,    0.00,    0.00,    1.16,    0.83,    0.00,    0.00,    8.02,    5.60,    0.00,    0.00,    0.75,    0.66,    0.00,    0.00,   13.63,     17.63,     11.87,      0.00,      0.00,     17.63,     11.87,     29.50
2026-08-18,17:44:14.049,    3.09,    1.88,    0.00,    0.00,    3.10,    1.84,    0.00,    0.00,    3.03,    1.79,    0.00,    0.00,    2.50,    1.51,    0.00,    0.00,    2.52,    1.52,    0.00,    0.00,    2.59,    1.57,    0.00,    0.00,   16.82,   10.11,    0.00,    0.00,    0.86,    0.83,    0.00,    0.00,   26.93,    2.52,    1.36,    0.00,    0.00,    2.63,    1.39,    0.00,    0.00,    2.66,    1.44,    0.00,    0.00,    2.16,    1.09,    0.00,    0.00,    2.16,    1.10,    0.00,    0.00,    2.17,    1.12,    0.00,    0.00,   14.30,    7.50,    0.00,    0.00,    0.85,    0.82,    0.00,    0.00,   21.80,     31.12,     17.61,      0.00,      0.00,     31.12,     17.61,     48.73
2026-08-18,17:44:14.549,    1.78,    1.28,    0.00,    0.00,    1.71,    1.20,    0.00,    0.00,    1.66,    1.17,    0.00,    0.00,    1.42,    1.03,    0.00,    0.00,    1.39,    1.01,    0.00,    0.00,    1.50,    1.08,    0.00,    0.00,    9.45,    6.78,    0.00,    0.00,    0.75,    0.71,    0.00,    0.00,   16.24,    1.64,    1.06,    0.00,    0.00,    1.71,    1.10,    0.00,    0.00,    1.71,    1.11,    0.00,    0.00,    1.33,    0.86,    0.00,    0.00,    1.37,    0.89,    0.00,    0.00,    1.40,    0.92,    0.00,    0.00,    9.15,    5.94,    0.00,    0.00,    0.76,    0.70,    0.00,    0.00,   15.09,     18.60,     12.73,      0.00,      0.00,     18.60,     12.73,     31.33
2026-08-18,17:44:15.048,    2.31,    1.28,    0.00,    0.00,    2.45,    1.32,    0.00,    0.00,    2.32,    1.22,    0.00,    0.00,    1.77,    1.00,    0.00,    0.00,    1.79,    1.01,    0.00,    0.00,    1.89,    1.09,    0.00,    0.00,   12.54,    6.92,    0.00,    0.00,    0.82,    0.77,    0.00,    0.00,   19.46,    1.53,    1.12,    0.00,    0.00,    1.61,    1.14,    0.00,    0.00,    1.61,    1.16,    0.00,    0.00,    1.18,    0.86,    0.00,    0.00,    1.19,    0.88,    0.00,    0.00,    1.20,    0.90,    0.00,    0.00,    8.32,    6.06,    0.00,    0.00,    0.76,    0.67,    0.00,    0.00,   14.38,     20.86,     12.98,      0.00,      0.00,     20.86,     12.98,     33.84
2026-08-18,17:44:15.548,    1.49,    1.02,    0.00,    0.00,    1.52,    1.00,    0.00,    0.00,    1.44,    0.97,    0.00,    0.00,    1.22,    0.84,    0.00,    0.00,    1.19,    0.83,    0.00,    0.00,    1.27,    0.87,    0.00,    0.00,    8.14,    5.54,    0.00,    0.00,    0.71,    0.66,    0.00,    0.00,   13.68,    1.26,    0.83,    0.00,    0.00,    1.31,    0.85,    0.00,    0.00,    1.35,    0.90,    0.00,    0.00,    1.06,    0.71,    0.00,    0.00,    1.09,    0.74,    0.00,    0.00,    1.10,    0.75,    0.00,    0.00,    7.16,    4.77,    0.00,    0.00,    0.69,    0.63,    0.00,    0.00,   11.94,     15.30,     10.31,      0.00,      0.00,     15.30,     10.31,     25.62
2026-08-18,17:44:16.048,    3.21,    1.93,    0.00,    0.00,    3.32,    1.93,    0.00,    0.00,    3.21,    1.84,    0.00,    0.00,    2.64,    1.60,    0.00,    0.00,    2.65,    1.60,    0.00,    0.00,    2.79,    1.65,    0.00,    0.00,   17.81,   10.55,    0.00,    0.00,    0.87,    0.85,    0.00,    0.00,   28.36,    2.46,    1.43,    0.00,    0.00,    2.56,    1.45,    0.00,    0.00,    2.66,    1.53,    0.00,    0.00,    2.08,    1.11,    0.00,    0.00,    2.13,    1.15,    0.00,    0.00,    2.12,    1.16,    0.00,    0.00,   14.00,    7.83,    0.00,    0.00,    0.85,    0.81,    0.00,    0.00,   21.83,     31.80,     18.39,      0.00,      0.00,     31.80,     18.39,     50.19
2026-08-18,17:44:16.548,    1.17,    0.87,    0.00,    0.00,    1.15,    0.81,    0.00,    0.00,    1.09,    0.78,    0.00,    0.00,    0.97,    0.72,    0.00,    0.00,    0.94,    0.69,    0.00,    0.00,    1.00,    0.74,    0.00,    0.00,    6.31,    4.61,    0.00,    0.00,    0.60,    0.55,    0.00,    0.00,   10.92,    0.99,    0.85,    0.00,    0.00,    1.05,    0.88,    0.00,    0.00,    1.08,    0.90,    0.00,    0.00,    0.86,    0.74,    0.00,    0.00,    0.86,    0.75,    0.00,    0.00,    0.88,    0.77,    0.00,    0.00,    5.73,    4.88,    0.00,    0.00,    0.61,    0.54,    0.00,    0.00,   10.61,     12.04,      9.49,      0.00,      0.00,     12.04,      9.49,     21.53
2026-08-18,17:44:17.047,    2.26,    1.33,    0.00,    0.00,    2.34,    1.32,    0.00,    0.00,    2.22,    1.25,    0.00,    0.00,    1.79,    1.04,    0.00,    0.00,    1.73,    1.02,    0.00,    0.00,    1.87,    1.09,    0.00,    0.00,   12.21,    7.05,    0.00,    0.00,    0.80,    0.76,    0.00,    0.00,   19.26,    1.32,    0.97,    0.00,    0.00,    1.40,    1.01,    0.00,    0.00,    1.47,    1.06,    0.00,    0.00,    1.06,    0.79,    0.00,    0.00,    1.10,    0.82,    0.00,    0.00,    1.09,    0.83,    0.00,    0.00,    7.44,    5.49,    0.00,    0.00,    0.72,    0.63,    0.00,    0.00,   12.93,     19.65,     12.54,      0.00,      0.00,     19.65,     12.54,     32.19
2026-08-18,17:44:17.548,    1.45,    0.89,    0.00,    0.00,    1.45,    0.85,    0.00,    0.00,    1.40,    0.83,    0.00,    0.00,    1.21,    0.74,    0.00,    0.00,    1.17,    0.72,    0.00,    0.00,    1.22,    0.74,    0.00,    0.00,    7.90,    4.77,    0.00,    0.00,    0.68,    0.64,    0.00,    0.00,   12.67,    1.24,    0.93,    0.00,    0.00,    1.32,    0.97,    0.00,    0.00,    1.35,    0.99,    0.00,    0.00,    1.06,    0.77,    0.00,    0.00,    1.07,    0.79,    0.00,    0.00,    1.08,    0.80,    0.00,    0.00,    7.12,    5.24,    0.00,    0.00,    0.69,    0.62,    0.00,    0.00,   12.37,     15.02,     10.02,      0.00,      0.00,     15.02,     10.02,     25.04
2026-08-18,17:44:18.048,    3.13,    1.81,    0.00,    0.00,    3.22,    1.80,    0.00,    0.00,    3.11,    1.73,    0.00,    0.00,    2.53,    1.47,    0.00,    0.00,    2.53,    1.47,    0.00,    0.00,    2.68,    1.54,    0.00,    0.00,   17.20,    9.82,    0.00,    0.00,    0.86,    0.84,    0.00,    0.00,   27.02,    2.59,    1.42,    0.00,    0.00,    2.67,    1.42,    0.00,    0.00,    2.78,    1.50,    0.00,    0.00,    2.12,    1.07,    0.00,    0.00,    2.17,    1.11,    0.00,    0.00,    2.16,    1.11,    0.00,    0.00,   14.49,    7.63,    0.00,    0.00,    0.86,    0.81,    0.00,    0.00,   22.13,     31.69,     17.45,      0.00,      0.00,     31.69,     17.45,     49.14
2026-08-18,17:44:18.549,    1.37,    0.95,    0.00,    0.00,    1.38,    0.92,    0.00,    0.00,    1.31,    0.89,    0.00,    0.00,    1.12,    0.80,    0.00,    0.00,    1.09,    0.77,    0.00,    0.00,    1.16,    0.82,    0.00,    0.00,    7.44,    5.14,    0.00,    0.00,    0.67,    0.62,    0.00,    0.00,   12.58,    1.01,    0.87,    0.00,    0.00,    1.07,    0.91,    0.00,    0.00,    1.13,    0.93,    0.00,    0.00,    0.87,    0.74,    0.00,    0.00,    0.88,    0.75,    0.00,    0.00,    0.90,    0.79,    0.00,    0.00,    5.86,    4.99,    0.00,    0.00,    0.62,    0.54,    0.00,    0.00,   10.85,     13.30,     10.13,      0.00,      0.00,     13.30,     10.13,     23.43
2026-08-18,17:44:19.048,    2.34,    1.28,    0.00,    0.00,    2.47,    1.32,    0.00,    0.00,    2.33,    1.23,    0.00,    0.00,    1.81,    1.01,    0.00,    0.00,    1.78,    0.99,    0.00,    0.00,    1.91,    1.07,    0.00,    0.00,   12.63,    6.90,    0.00,    0.00,    0.82,    0.77,    0.00,    0.00,   19.53,    1.43,    1.08,    0.00,    0.00,    1.49,    1.12,    0.00,    0.00,    1.55,    1.18,    0.00,    0.00,    1.08,    0.84,    0.00,    0.00,    1.15,    0.87,    0.00,    0.00,    1.09,    0.87,    0.00,    0.00,    7.78,    5.95,    0.00,    0.00,    0.74,    0.64,    0.00,    0.00,   13.73,     20.41,     12.85,      0.00,      0.00,     20.41,     12.85,     33.26
2026-08-18,17:44:19.548,    1.47,    0.96,    0.00,    0.00,    1.48,    0.90,    0.00,    0.00,    1.41,    0.87,    0.00,    0.00,    1.17,    0.77,    0.00,    0.00,    1.13,    0.73,    0.00,    0.00,    1.21,    0.78,    0.00,    0.00,    7.87,    5.00,    0.00,    0.00,    0.69,    0.63,    0.00,    0.00,   12.87,    1.24,    0.90,    0.00,    0.00,    1.29,    0.92,    0.00,    0.00,    1.35,    0.99,    0.00,    0.00,    1.05,    0.75,    0.00,    0.00,    1.07,    0.77,    0.00,    0.00,    1.07,    0.78,    0.00,    0.00,    7.06,    5.11,    0.00,    0.00,    0.69,    0.62,    0.00,    0.00,   12.17,     14.93,     10.10,      0.00,      0.00,     14.93,     10.10,     25.04
