System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System Core C-States,System Core C-States,System Core C-States,System Pack C-States,System Pack C-States,System Pack C-States,System,System,System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0dataIn,SKT0dataIn,SKT0dataIn (percent),SKT0dataIn (percent),SKT1dataIn,SKT1dataIn,SKT1dataIn (percent),SKT1dataIn (percent),SKT0trafficOut,SKT0trafficOut,SKT0trafficOut (percent),SKT0trafficOut (percent),SKT1trafficOut,SKT1trafficOut,SKT1trafficOut (percent),SKT1trafficOut (percent),SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),
2026-03-17,01:36:16.335,0.01,1.14,0.01,0.76,0.14,0.39,0.62,0.87,0.0001,0.0004,0.24,1.10,99,0.00,0.00,1026.28,899.27,2096.16,2.28,57.06,0.02,0.38,5.49,0.00,807.80,0.88,99.12,0.00,100.00,0.00,0.00,82.15,26.44,119.97,2.40,0.02,1.15,0.01,0.78,0.13,0.34,0.63,0.88,0.0001,0.0003,  6016,1594,0,0.23,1.09,99,0.00,0.00,38,1010.05,879.26,2096.16,2.30,57.44,0.03,0.75,0.00,0.81,0.00,0.38,0.01,0.04,0.48,0.67,0.0009,0.0026, 18304,1,2,0.01,0.01,34,0.00,0.00,34,16.24,20.01,2096.16,1.62,40.58,0.00,0.01,1.76,1.76,  0%,  0%,0.96,1.00,  0%,  0%,203.00,203.10,  0%,  0%,201.15,200.56,  0%,  0%,1.68,98.32,0.00,100.00,0.00,0.00,0.08,99.92,0.00,100.00,0.00,0.00,42.16,39.99,13.72 ,12.72 ,116.93 ,189.46 ,2.40,2.40,
2026-03-17,01:36:17.334,0.01,1.14,0.01,0.73,0.15,0.41,0.61,0.87,0.0002,0.0004,0.23,1.07,99,0.00,0.00,1003.19,877.33,2093.92,2.29,57.17,0.01,0.37,7.50,0.01,786.10,0.90,99.10,0.00,100.00,0.00,0.00,81.95,26.38,120.41,2.40,0.01,1.16,0.01,0.75,0.13,0.34,0.62,0.88,0.0001,0.0004,  8832,1533,3,0.22,1.06,99,0.00,0.00,38,978.91,846.28,2093.92,2.31,57.84,0.03,0.73,0.00,0.78,0.00,0.40,0.02,0.06,0.53,0.66,0.0009,0.0026, 17344,2,2,0.01,0.01,49,0.00,0.00,34,24.28,31.05,2093.92,1.56,39.11,0.00,0.02,2.45,2.42,  0%,  0%,1.28,1.35,  0%,  0%,197.34,197.31,  0%,  0%,195.95,195.50,  0%,  0%,1.68,98.32,0.00,100.00,0.00,0.00,0.12,99.88,0.00,100.00,0.00,0.00,42.04,39.91,13.69 ,12.69 ,116.97 ,166.51 ,2.40,2.40,
2026-03-17,01:36:18.334,0.01,1.14,0.01,0.75,0.14,0.38,0.62,0.87,0.0001,0.0004,0.23,1.06,99,0.00,0.00,991.94,872.71,2093.93,2.27,56.83,0.01,0.37,5.01,0.00,779.49,0.87,99.13,0.00,100.00,0.00,0.00,81.99,26.38,119.50,2.40,0.01,1.15,0.01,0.76,0.13,0.34,0.63,0.88,0.0001,0.0003,  8000,1533,1,0.22,1.06,99,0.00,0.00,38,975.93,851.92,2093.93,2.29,57.28,0.03,0.73,0.00,0.77,0.00,0.39,0.01,0.04,0.53,0.69,0.0008,0.0024, 17152,0,3,0.01,0.01,36,0.00,0.00,34,16.01,20.79,2093.93,1.54,38.50,0.00,0.01,1.67,1.63,  0%,  0%,0.83,0.88,  0%,  0%,195.76,195.72,  0%,  0%,194.21,193.80,  0%,  0%,1.66,98.34,0.00,100.00,0.00,0.00,0.08,99.92,0.00,100.00,0.00,0.00,42.09,39.90,13.70 ,12.68 ,116.54 ,190.26 ,2.40,2.40,
2026-03-17,01:36:19.333,0.01,1.14,0.01,0.75,0.14,0.41,0.64,0.87,0.0001,0.0004,0.24,1.10,99,0.00,0.00,1023.39,899.75,2093.97,2.27,56.87,0.02,0.38,5.93,0.00,808.50,0.90,99.10,0.00,100.00,0.00,0.00,82.04,26.44,118.70,2.40,0.02,1.14,0.01,0.77,0.13,0.36,0.65,0.87,0.0001,0.0004,  6528,1570,2,0.23,1.10,99,0.00,0.00,39,1007.13,879.81,2093.97,2.29,57.24,0.03,0.75,0.00,0.82,0.00,0.38,0.01,0.04,0.51,0.67,0.0009,0.0026, 15040,1,1,0.01,0.01,33,0.00,0.00,34,16.27,19.94,2093.97,1.63,40.80,0.00,0.01,2.06,2.03,  0%,  0%,0.89,0.95,  0%,  0%,202.96,202.89,  0%,  0%,201.54,201.10,  0%,  0%,1.71,98.29,0.00,100.00,0.00,0.00,0.08,99.92,0.00,100.00,0.00,0.00,42.14,39.89,13.75 ,12.69 ,115.67 ,193.45 ,2.40,2.40,
2026-03-17,01:36:20.334,0.01,1.13,0.01,0.79,0.15,0.39,0.62,0.87,0.0001,0.0004,0.24,1.14,99,0.00,0.00,1054.63,936.79,2096.08,2.25,56.29,0.02,0.39,4.87,0.00,832.79,0.89,99.11,0.00,100.00,0.00,0.00,82.18,26.45,118.90,2.40,0.02,1.13,0.01,0.81,0.13,0.35,0.63,0.88,0.0001,0.0003,  8320,1609,0,0.23,1.13,99,0.00,0.00,38,1038.59,917.04,2096.08,2.27,56.63,0.03,0.77,0.00,0.81,0.00,0.38,0.01,0.04,0.50,0.69,0.0008,0.0024, 14144,1,4,0.01,0.00,32,0.00,0.00,34,16.05,19.75,2096.08,1.63,40.63,0.00,0.01,1.57,1.54,  0%,  0%,0.84,0.92,  0%,  0%,209.25,209.16,  0%,  0%,207.41,206.98,  0%,  0%,1.69,98.31,0.00,100.00,0.00,0.00,0.08,99.92,0.00,100.00,0.00,0.00,42.20,39.98,13.74 ,12.70 ,116.13 ,195.94 ,2.40,2.40,
2026-03-17,01:36:21.334,0.01,1.12,0.01,0.74,0.14,0.38,0.63,0.87,0.0001,0.0004,0.23,1.08,99,0.00,0.00,959.68,857.38,2097.52,2.24,55.97,0.01,0.36,4.23,0.00,802.31,0.86,99.14,0.00,100.00,0.00,0.00,82.02,26.38,105.75,2.40,0.01,1.13,0.01,0.76,0.12,0.34,0.64,0.88,0.0001,0.0004,  8832,1476,0,0.22,1.08,99,0.00,0.00,39,943.68,837.80,2097.52,2.25,56.32,0.03,0.70,0.00,0.82,0.00,0.38,0.01,0.04,0.52,0.68,0.0008,0.0025, 14144,1,2,0.01,0.01,34,0.00,0.00,34,16.00,19.59,2097.52,1.63,40.84,0.00,0.01,1.21,1.23,  0%,  0%,0.88,0.91,  0%,  0%,201.70,201.74,  0%,  0%,199.72,199.15,  0%,  0%,1.65,98.35,0.00,100.00,0.00,0.00,0.08,99.92,0.00,100.00,0.00,0.00,42.09,39.93,13.70 ,12.68 ,101.96 ,195.61 ,2.40,2.40,
2026-03-17,01:36:22.334,0.01,1.15,0.01,0.67,0.13,0.36,0.63,0.87,0.0001,0.0004,0.22,1.06,99,0.00,0.00,926.44,806.96,2094.30,2.30,57.40,0.01,0.35,3.98,0.00,787.77,0.89,99.11,0.00,100.00,0.00,0.00,81.92,26.36,98.95,2.40,0.01,1.16,0.01,0.69,0.12,0.32,0.64,0.88,0.0001,0.0004,  7744,1414,3,0.21,1.06,99,0.00,0.00,39,910.15,786.52,2094.30,2.31,57.86,0.03,0.68,0.00,0.80,0.00,0.38,0.01,0.04,0.54,0.70,0.0008,0.0024, 14400,0,3,0.01,0.00,33,0.00,0.00,34,16.29,20.44,2094.30,1.59,39.85,0.00,0.01,1.12,1.13,  0%,  0%,0.85,0.88,  0%,  0%,198.08,198.11,  0%,  0%,196.06,195.52,  0%,  0%,1.71,98.29,0.00,100.00,0.00,0.00,0.08,99.92,0.00,100.00,0.00,0.00,41.98,39.94,13.67 ,12.69 ,94.89 ,200.06 ,2.40,2.40,
2026-03-17,01:36:23.335,0.01,1.11,0.01,0.76,0.14,0.39,0.63,0.87,0.0001,0.0004,0.24,1.15,99,0.00,0.00,1003.57,904.54,2096.11,2.22,55.47,0.01,0.37,4.75,0.00,851.83,0.88,99.12,0.00,100.00,0.00,0.00,81.99,26.42,100.33,2.40,0.01,1.12,0.01,0.79,0.13,0.33,0.63,0.88,0.0001,0.0003,  9024,1526,2,0.23,1.14,99,0.00,0.00,39,980.25,877.13,2096.11,2.24,55.88,0.03,0.73,0.00,0.85,0.00,0.38,0.01,0.05,0.62,0.68,0.0006,0.0023, 14528,2,1,0.01,0.01,39,0.00,0.00,34,23.33,27.41,2096.11,1.70,42.55,0.00,0.02,1.41,1.31,  0%,  0%,0.98,1.05,  0%,  0%,214.19,214.09,  0%,  0%,211.96,211.58,  0%,  0%,1.66,98.34,0.00,100.00,0.00,0.00,0.11,99.89,0.00,100.00,0.00,0.00,42.07,39.93,13.73 ,12.69 ,95.76 ,196.17 ,2.40,2.40,
2026-03-17,01:36:24.335,0.01,1.11,0.01,0.77,0.13,0.37,0.63,0.87,0.0001,0.0004,0.23,1.15,99,0.00,0.00,992.28,892.88,2096.35,2.22,55.57,0.01,0.37,3.72,0.00,849.65,0.87,99.13,0.00,100.00,0.00,0.00,82.12,26.44,97.92,2.40,0.01,1.12,0.01,0.78,0.12,0.33,0.64,0.88,0.0001,0.0003,  8704,1526,0,0.23,1.14,99,0.00,0.00,39,976.57,873.42,2096.35,2.24,55.91,0.03,0.73,0.00,0.81,0.00,0.38,0.01,0.04,0.52,0.70,0.0008,0.0023, 15104,1,1,0.01,0.00,33,0.00,0.00,34,15.71,19.46,2096.35,1.61,40.36,0.00,0.01,1.09,1.05,  0%,  0%,0.75,0.82,  0%,  0%,213.66,213.56,  0%,  0%,211.43,211.00,  0%,  0%,1.66,98.34,0.00,100.00,0.00,0.00,0.08,99.92,0.00,100.00,0.00,0.00,42.14,39.98,13.75 ,12.68 ,94.40 ,203.42 ,2.40,2.40,
2026-03-17,01:36:25.340,0.11,0.24,0.45,0.80,4.20,11.38,0.47,0.83,0.0003,0.0008,2.39,2.43,68,0.00,0.00,14575.05,60055.70,2100.07,0.49,12.13,0.22,5.41,1540.52,0.32,4288.13,55.89,44.11,0.00,100.00,0.00,0.00,106.29,28.14,194.75,2.40,0.11,0.25,0.45,0.80,2.12,5.84,0.48,0.83,0.0003,0.0008, 22336,1526,224,1.35,1.59,74,0.00,0.00,38,7724.63,30488.08,2100.07,0.51,12.67,0.23,5.73,0.10,0.23,0.44,0.79,2.08,5.53,0.46,0.83,0.0003,0.0008, 21120,420,312,1.04,0.85,57,0.00,0.00,34,6850.42,29567.61,2100.07,0.46,11.58,0.20,5.08,357.80,389.45,  1%,  1%,405.18,388.09,  1%,  1%,1057.98,1105.82,  4%,  5%,1092.03,1032.30,  5%,  4%,56.22,43.78,0.00,100.00,0.00,0.00,55.55,44.45,0.00,100.00,0.00,0.00,53.13,53.16,14.44 ,13.70 ,185.96 ,204.52 ,2.40,2.40,
2026-03-17,01:36:26.337,0.66,0.83,0.80,0.85,39.60,52.50,0.19,0.95,0.0004,0.0006,22.36,18.13,81,0.00,0.00,88784.20,106945.24,2096.10,1.66,41.51,1.33,33.20,6963.67,0.17,15748.74,93.95,6.05,0.00,100.00,0.00,0.00,157.54,39.14,174.31,2.40,0.67,0.83,0.80,0.85,19.76,26.15,0.19,0.95,0.0004,0.0006, 21952,15879,2980,13.69,11.31,82,0.00,0.00,36,44584.36,53566.93,2096.10,1.66,41.62,1.33,33.35,0.66,0.83,0.80,0.85,19.85,26.35,0.19,0.95,0.0004,0.0006, 22336,9385,3820,8.67,6.82,79,0.00,0.00,32,44199.84,53378.32,2096.10,1.66,41.40,1.32,33.06,1461.22,1458.15,  6%,  6%,2021.69,2022.62,  9%,  9%,4159.17,4158.76, 19%, 19%,3713.53,3717.28, 17%, 17%,93.95,6.05,0.00,100.00,0.00,0.00,93.96,6.04,0.00,100.00,0.00,0.00,77.74,79.81,21.05 ,18.09 ,174.03 ,174.63 ,2.40,2.40,
2026-03-17,01:36:27.338,0.70,0.87,0.81,0.86,41.72,54.76,0.19,0.95,0.0004,0.0006,23.83,19.23,80,0.00,0.00,94240.84,108264.48,2094.19,1.74,43.52,1.41,35.13,7617.18,0.18,16694.97,93.89,6.11,0.00,100.00,0.00,0.00,160.85,39.90,177.33,2.40,0.71,0.87,0.81,0.86,20.84,27.13,0.19,0.95,0.0004,0.0006, 21760,16930,3316,14.63,12.01,82,0.00,0.00,35,47380.70,54245.87,2094.19,1.75,43.67,1.41,35.33,0.70,0.87,0.81,0.86,20.89,27.63,0.19,0.95,0.0004,0.0006, 23104,9786,4763,9.20,7.22,78,0.00,0.00,30,46860.14,54018.60,2094.19,1.73,43.37,1.40,34.94,1610.51,1607.55,  7%,  7%,2198.24,2200.89, 10%, 10%,4408.79,4405.18, 20%, 20%,3937.69,3943.30, 18%, 18%,93.88,6.12,0.00,100.00,0.00,0.00,93.90,6.10,0.00,100.00,0.00,0.00,79.44,81.41,21.49 ,18.41 ,177.15 ,177.53 ,2.40,2.40,
2026-03-17,01:36:28.338,0.70,0.86,0.82,0.90,32.55,52.37,0.30,0.94,0.0003,0.0006,17.38,14.12,77,0.00,0.00,93928.71,109690.51,2096.78,1.71,42.82,1.40,35.02,6680.16,0.21,14172.35,90.63,9.37,0.00,100.00,0.00,0.00,158.70,36.49,181.14,2.40,0.71,0.87,0.82,0.90,15.64,20.58,0.20,0.95,0.0003,0.0004, 20416,11611,2337,10.61,8.88,75,0.00,0.00,35,47673.86,54890.91,2096.78,1.74,43.43,1.42,35.55,0.69,0.84,0.82,0.90,16.91,31.79,0.38,0.93,0.0004,0.0007, 20224,7245,4806,6.76,5.24,79,0.00,0.00,31,46254.85,54799.60,2096.78,1.69,42.20,1.38,34.49,1422.52,1440.80,  6%,  6%,1911.04,1905.81,  8%,  8%,3720.03,3737.22, 17%, 17%,3370.53,3344.56, 15%, 15%,90.50,9.50,0.00,100.00,0.00,0.00,90.77,9.23,0.00,100.00,0.00,0.00,78.09,80.62,19.43 ,17.07 ,184.24 ,177.97 ,2.40,2.40,
