,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
2026-03-15,10:05:00.646,   26.40,   26.88,    0.00,    0.00,   26.44,   26.87,    0.00,    0.00,   26.47,   26.91,    0.00,    0.00,,,,,   26.45,   26.63,    0.00,    0.00,   26.43,   26.66,    0.00,    0.00,   26.42,   26.55,    0.00,    0.00,,,,,  158.61,  160.50,    0.00,    0.00,  319.11,    2.06,    2.14,    0.00,    0.00,    2.02,    2.09,    0.00,    0.00,    2.06,    2.10,    0.00,    0.00,,,,,    1.59,    1.79,    0.00,    0.00,    1.69,    1.91,    0.00,    0.00,    1.62,    1.83,    0.00,    0.00,,,,,   11.04,   11.85,    0.00,    0.00,   22.89,    169.65,    172.35,      0.00,      0.00,    169.65,    172.35,    342.01
2026-03-15,10:05:01.646,  881.49,  531.01,    0.00,    0.00,  881.43,  530.97,    0.00,    0.00,  881.66,  531.13,    0.00,    0.00,,,,,  880.33,  529.76,    0.00,    0.00,  880.88,  530.33,    0.00,    0.00,  880.43,  529.88,    0.00,    0.00,,,,, 5286.21, 3183.09,    0.00,    0.00, 8469.31,    3.06,    3.89,    0.00,    0.00,    2.97,    3.74,    0.00,    0.00,    2.99,    3.81,    0.00,    0.00,,,,,    2.58,    3.48,    0.00,    0.00,    2.69,    3.68,    0.00,    0.00,    2.65,    3.52,    0.00,    0.00,,,,,   16.94,   22.12,    0.00,    0.00,   39.06,   5303.15,   3205.22,      0.00,      0.00,   5303.15,   3205.22,   8508.36
2026-03-15,10:05:02.647,  333.97,  192.63,    0.00,    0.00,  332.72,  188.17,    0.00,    0.00,  333.90,  192.20,    0.00,    0.00,,,,,  334.57,  195.14,    0.00,    0.00,  334.37,  192.24,    0.00,    0.00,  332.61,  187.86,    0.00,    0.00,,,,, 2002.14, 1148.23,    0.00,    0.00, 3150.38,    5.68,   13.70,    0.00,    0.00,    5.49,   13.24,    0.00,    0.00,    5.51,   13.23,    0.00,    0.00,,,,,    4.95,   12.98,    0.00,    0.00,    5.08,   13.29,    0.00,    0.00,    5.01,   13.17,    0.00,    0.00,,,,,   31.72,   79.62,    0.00,    0.00,  111.34,   2033.86,   1227.85,      0.00,      0.00,   2033.86,   1227.85,   3261.71
2026-03-15,10:05:03.646,   80.43,   81.24,    0.00,    0.00,   80.51,   81.23,    0.00,    0.00,   80.35,   81.49,    0.00,    0.00,,,,,   81.09,   82.21,    0.00,    0.00,   81.02,   82.37,    0.00,    0.00,   81.24,   83.01,    0.00,    0.00,,,,,  484.64,  491.54,    0.00,    0.00,  976.18,   18.23,   14.69,    0.00,    0.00,   17.99,   14.10,    0.00,    0.00,   17.99,   14.02,    0.00,    0.00,,,,,   17.20,   13.52,    0.00,    0.00,   17.37,   14.08,    0.00,    0.00,   17.25,   13.76,    0.00,    0.00,,,,,  106.02,   84.16,    0.00,    0.00,  190.18,    590.66,    575.70,      0.00,      0.00,    590.66,    575.70,   1166.36
2026-03-15,10:05:04.647,  563.39,  455.14,    0.00,    0.00,  561.30,  450.12,    0.00,    0.00,  561.67,  449.86,    0.00,    0.00,,,,,  561.72,  450.47,    0.00,    0.00,  562.74,  453.01,    0.00,    0.00,  563.25,  456.77,    0.00,    0.00,,,,, 3374.08, 2715.38,    0.00,    0.00, 6089.46,  235.28,  191.63,    0.00,    0.00,  235.12,  191.46,    0.00,    0.00,  234.96,  191.38,    0.00,    0.00,,,,,  234.75,  191.23,    0.00,    0.00,  234.88,  191.37,    0.00,    0.00,  234.84,  191.26,    0.00,    0.00,,,,, 1409.83, 1148.33,    0.00,    0.00, 2558.16,   4783.90,   3863.71,      0.00,      0.00,   4783.90,   3863.71,   8647.61
2026-03-15,10:05:05.647,   62.80,   52.18,    0.00,    0.00,   62.71,   52.09,    0.00,    0.00,   62.83,   52.26,    0.00,    0.00,,,,,   62.67,   52.06,    0.00,    0.00,   62.65,   52.02,    0.00,    0.00,   62.66,   51.99,    0.00,    0.00,,,,,  376.32,  312.61,    0.00,    0.00,  688.93,    1.92,    1.58,    0.00,    0.00,    1.90,    1.53,    0.00,    0.00,    1.91,    1.53,    0.00,    0.00,,,,,    1.75,    1.43,    0.00,    0.00,    1.76,    1.49,    0.00,    0.00,    1.75,    1.45,    0.00,    0.00,,,,,   10.98,    9.01,    0.00,    0.00,   19.99,    387.30,    321.62,      0.00,      0.00,    387.30,    321.62,    708.93
2026-03-15,10:05:06.647,   74.44,   64.09,    0.00,    0.00,   74.41,   63.96,    0.00,    0.00,   74.44,   64.06,    0.00,    0.00,,,,,   74.30,   63.93,    0.00,    0.00,   74.25,   63.95,    0.00,    0.00,   74.31,   63.96,    0.00,    0.00,,,,,  446.14,  383.95,    0.00,    0.00,  830.09,    1.48,    1.47,    0.00,    0.00,    1.50,    1.45,    0.00,    0.00,    1.51,    1.47,    0.00,    0.00,,,,,    1.43,    1.37,    0.00,    0.00,    1.46,    1.43,    0.00,    0.00,    1.42,    1.38,    0.00,    0.00,,,,,    8.80,    8.57,    0.00,    0.00,   17.37,    454.94,    392.52,      0.00,      0.00,    454.94,    392.52,    847.46
2026-03-15,10:05:07.648,   62.67,   49.25,    0.00,    0.00,   62.60,   49.02,    0.00,    0.00,   62.64,   49.31,    0.00,    0.00,,,,,   62.41,   48.96,    0.00,    0.00,   62.44,   48.99,    0.00,    0.00,   62.47,   48.85,    0.00,    0.00,,,,,  375.24,  294.37,    0.00,    0.00,  669.61,    2.33,    1.99,    0.00,    0.00,    2.28,    1.93,    0.00,    0.00,    2.29,    1.89,    0.00,    0.00,,,,,    2.10,    1.72,    0.00,    0.00,    2.12,    1.77,    0.00,    0.00,    2.09,    1.74,    0.00,    0.00,,,,,   13.20,   11.05,    0.00,    0.00,   24.26,    388.44,    305.43,      0.00,      0.00,    388.44,    305.43,    693.87
2026-03-15,10:05:08.650, 2384.75, 1185.07,    0.00,    0.00, 2384.24, 1185.42,    0.00,    0.00, 2386.14, 1187.10,    0.00,    0.00,,,,, 2367.26, 1186.81,    0.00,    0.00, 2368.57, 1186.60,    0.00,    0.00, 2365.60, 1185.49,    0.00,    0.00,,,,,14256.56, 7116.50,    0.00,    0.00,21373.06,  677.82,  756.58,    0.00,    0.00,  677.49,  756.67,    0.00,    0.00,  676.80,  756.33,    0.00,    0.00,,,,,  670.08,  754.42,    0.00,    0.00,  670.38,  754.86,    0.00,    0.00,  671.07,  754.71,    0.00,    0.00,,,,, 4043.64, 4533.56,    0.00,    0.00, 8577.21,  18300.21,  11650.06,      0.00,      0.00,  18300.21,  11650.06,  29950.27
2026-03-15,10:05:09.650,14088.56, 1537.58,    0.00,    0.00,14130.08, 1623.90,    0.00,    0.00,14090.99, 1551.78,    0.00,    0.00,,,,,13889.10, 1578.77,    0.00,    0.00,13868.58, 1514.21,    0.00,    0.00,13860.85, 1507.45,    0.00,    0.00,,,,,83928.18, 9313.70,    0.00,    0.00,93241.88,  408.26,  403.36,    0.00,    0.00,  405.93,  402.54,    0.00,    0.00,  406.81,  404.40,    0.00,    0.00,,,,,  397.41,  391.65,    0.00,    0.00,  398.98,  393.44,    0.00,    0.00,  398.89,  392.06,    0.00,    0.00,,,,, 2416.28, 2387.45,    0.00,    0.00, 4803.73,  86344.46,  11701.15,      0.00,      0.00,  86344.46,  11701.15,  98045.61
2026-03-15,10:05:10.651,14050.77, 1578.80,    0.00,    0.00,14089.51, 1647.71,    0.00,    0.00,14050.76, 1589.39,    0.00,    0.00,,,,,13885.33, 1612.11,    0.00,    0.00,13866.55, 1561.60,    0.00,    0.00,13864.80, 1556.75,    0.00,    0.00,,,,,83807.73, 9546.37,    0.00,    0.00,93354.10,  407.42,  398.33,    0.00,    0.00,  405.31,  397.35,    0.00,    0.00,  405.78,  397.47,    0.00,    0.00,,,,,  396.65,  388.73,    0.00,    0.00,  397.57,  389.31,    0.00,    0.00,  398.47,  389.00,    0.00,    0.00,,,,, 2411.20, 2360.19,    0.00,    0.00, 4771.40,  86218.94,  11906.56,      0.00,      0.00,  86218.94,  11906.56,  98125.50
2026-03-15,10:05:11.655,14180.51, 1445.09,    0.00,    0.00,14217.24, 1515.92,    0.00,    0.00,14180.70, 1456.35,    0.00,    0.00,,,,,13998.22, 1477.38,    0.00,    0.00,13985.17, 1427.41,    0.00,    0.00,13985.13, 1422.29,    0.00,    0.00,,,,,84546.96, 8744.44,    0.00,    0.00,93291.41,  505.38,  504.37,    0.00,    0.00,  502.59,  503.46,    0.00,    0.00,  503.74,  504.56,    0.00,    0.00,,,,,  493.53,  494.55,    0.00,    0.00,  495.56,  496.02,    0.00,    0.00,  496.03,  495.34,    0.00,    0.00,,,,, 2996.83, 2998.29,    0.00,    0.00, 5995.12,  87543.79,  11742.73,      0.00,      0.00,  87543.79,  11742.73,  99286.52
2026-03-15,10:05:12.658,15788.72, 1585.70,    0.00,    0.00,15827.89, 1651.12,    0.00,    0.00,15789.45, 1594.10,    0.00,    0.00,,,,,15579.46, 1611.34,    0.00,    0.00,15570.60, 1567.42,    0.00,    0.00,15566.49, 1562.05,    0.00,    0.00,,,,,94122.61, 9571.74,    0.00,    0.00,103694.34,  508.77,  524.66,    0.00,    0.00,  505.27,  524.19,    0.00,    0.00,  506.49,  525.18,    0.00,    0.00,,,,,  496.46,  516.40,    0.00,    0.00,  497.96,  517.82,    0.00,    0.00,  497.86,  516.25,    0.00,    0.00,,,,, 3012.81, 3124.51,    0.00,    0.00, 6137.32,  97135.41,  12696.24,      0.00,      0.00,  97135.41,  12696.24, 109831.66
2026-03-15,10:05:13.656,13551.63, 1483.47,    0.00,    0.00,13591.25, 1551.55,    0.00,    0.00,13549.65, 1493.99,    0.00,    0.00,,,,,13393.47, 1515.69,    0.00,    0.00,13374.57, 1465.52,    0.00,    0.00,13379.97, 1462.05,    0.00,    0.00,,,,,80840.55, 8972.28,    0.00,    0.00,89812.83,  445.70,  451.93,    0.00,    0.00,  442.61,  451.13,    0.00,    0.00,  444.11,  452.08,    0.00,    0.00,,,,,  435.41,  443.18,    0.00,    0.00,  436.92,  444.23,    0.00,    0.00,  436.73,  442.80,    0.00,    0.00,,,,, 2641.48, 2685.36,    0.00,    0.00, 5326.84,  83482.02,  11657.64,      0.00,      0.00,  83482.02,  11657.64,  95139.66
2026-03-15,10:05:14.656,15622.65, 1569.48,    0.00,    0.00,15669.74, 1644.27,    0.00,    0.00,15624.20, 1579.43,    0.00,    0.00,,,,,15398.10, 1602.65,    0.00,    0.00,15377.71, 1547.74,    0.00,    0.00,15383.34, 1544.85,    0.00,    0.00,,,,,93075.75, 9488.43,    0.00,    0.00,102564.18,  486.60,  509.69,    0.00,    0.00,  482.91,  508.49,    0.00,    0.00,  484.65,  509.31,    0.00,    0.00,,,,,  474.58,  500.29,    0.00,    0.00,  476.39,  501.48,    0.00,    0.00,  476.13,  499.97,    0.00,    0.00,,,,, 2881.27, 3029.23,    0.00,    0.00, 5910.49,  95957.02,  12517.66,      0.00,      0.00,  95957.02,  12517.66, 108474.67
2026-03-15,10:05:15.658,13103.07, 1423.30,    0.00,    0.00,13146.77, 1501.34,    0.00,    0.00,13104.19, 1436.17,    0.00,    0.00,,,,,12943.37, 1462.15,    0.00,    0.00,12927.53, 1406.48,    0.00,    0.00,12936.00, 1401.68,    0.00,    0.00,,,,,78160.93, 8631.12,    0.00,    0.00,86792.05,  425.32,  428.01,    0.00,    0.00,  422.20,  427.23,    0.00,    0.00,  424.45,  428.71,    0.00,    0.00,,,,,  416.07,  418.49,    0.00,    0.00,  417.74,  419.98,    0.00,    0.00,  417.17,  418.77,    0.00,    0.00,,,,, 2522.95, 2541.18,    0.00,    0.00, 5064.13,  80683.88,  11172.30,      0.00,      0.00,  80683.88,  11172.30,  91856.17
2026-03-15,10:05:16.658,10698.25, 1093.20,    0.00,    0.00,10730.24, 1150.75,    0.00,    0.00,10704.29, 1103.62,    0.00,    0.00,,,,,10647.57, 1119.07,    0.00,    0.00,10630.84, 1085.95,    0.00,    0.00,10637.08, 1080.76,    0.00,    0.00,,,,,64048.27, 6633.35,    0.00,    0.00,70681.62,  491.08,  459.62,    0.00,    0.00,  488.12,  458.76,    0.00,    0.00,  490.10,  460.04,    0.00,    0.00,,,,,  482.28,  452.50,    0.00,    0.00,  484.27,  453.77,    0.00,    0.00,  483.80,  453.00,    0.00,    0.00,,,,, 2919.65, 2737.70,    0.00,    0.00, 5657.35,  66967.91,   9371.05,      0.00,      0.00,  66967.91,   9371.05,  76338.96
2026-03-15,10:05:17.658, 8366.92,  883.61,    0.00,    0.00, 8373.31,  902.09,    0.00,    0.00, 8363.20,  885.99,    0.00,    0.00,,,,, 8384.79,  891.82,    0.00,    0.00, 8383.54,  889.22,    0.00,    0.00, 8387.62,  885.28,    0.00,    0.00,,,,,50259.39, 5338.02,    0.00,    0.00,55597.40,  490.56,  387.60,    0.00,    0.00,  488.07,  387.07,    0.00,    0.00,  489.71,  387.49,    0.00,    0.00,,,,,  484.95,  383.48,    0.00,    0.00,  486.86,  384.50,    0.00,    0.00,  485.88,  383.74,    0.00,    0.00,,,,, 2926.03, 2313.88,    0.00,    0.00, 5239.92,  53185.42,   7651.90,      0.00,      0.00,  53185.42,   7651.90,  60837.32
2026-03-15,10:05:18.657, 2166.59,  600.20,    0.00,    0.00, 2165.34,  599.40,    0.00,    0.00, 2164.59,  600.04,    0.00,    0.00,,,,, 2178.87,  600.53,    0.00,    0.00, 2179.71,  601.62,    0.00,    0.00, 2180.44,  600.16,    0.00,    0.00,,,,,13035.54, 3601.95,    0.00,    0.00,16637.49,  306.32,  272.46,    0.00,    0.00,  306.04,  272.35,    0.00,    0.00,  306.46,  272.78,    0.00,    0.00,,,,,  303.53,  270.96,    0.00,    0.00,  304.27,  271.62,    0.00,    0.00,  303.78,  271.31,    0.00,    0.00,,,,, 1830.39, 1631.48,    0.00,    0.00, 3461.87,  14865.92,   5233.43,      0.00,      0.00,  14865.92,   5233.43,  20099.36
2026-03-15,10:05:19.663,  333.04,  445.15,    0.00,    0.00,  371.93,  557.07,    0.00,    0.00,  335.94,  447.22,    0.00,    0.00,,,,,  368.00,  539.47,    0.00,    0.00,  333.69,  443.79,    0.00,    0.00,  338.07,  502.16,    0.00,    0.00,,,,, 2080.69, 2934.85,    0.00,    0.00, 5015.54,   74.06,   97.05,    0.00,    0.00,   74.00,   96.85,    0.00,    0.00,   74.15,   96.95,    0.00,    0.00,,,,,   73.86,   96.05,    0.00,    0.00,   74.03,   96.79,    0.00,    0.00,   73.71,   96.16,    0.00,    0.00,,,,,  443.81,  579.85,    0.00,    0.00, 1023.66,   2524.50,   3514.70,      0.00,      0.00,   2524.50,   3514.70,   6039.20
2026-03-15,10:05:20.659,  598.48,  473.35,    0.00,    0.00,  636.37,  579.09,    0.00,    0.00,  600.01,  492.72,    0.00,    0.00,,,,,  621.58,  574.26,    0.00,    0.00,  585.78,  485.79,    0.00,    0.00,  582.98,  475.32,    0.00,    0.00,,,,, 3625.21, 3080.53,    0.00,    0.00, 6705.74,  348.21,  242.54,    0.00,    0.00,  348.04,  242.85,    0.00,    0.00,  348.20,  242.78,    0.00,    0.00,,,,,  341.30,  236.81,    0.00,    0.00,  341.29,  237.85,    0.00,    0.00,  342.46,  238.09,    0.00,    0.00,,,,, 2069.50, 1440.91,    0.00,    0.00, 3510.41,   5694.71,   4521.44,      0.00,      0.00,   5694.71,   4521.44,  10216.14
2026-03-15,10:05:21.659, 1582.58,  826.75,    0.00,    0.00, 1620.08,  921.48,    0.00,    0.00, 1582.79,  834.91,    0.00,    0.00,,,,, 1582.97,  904.29,    0.00,    0.00, 1552.48,  819.86,    0.00,    0.00, 1554.55,  822.66,    0.00,    0.00,,,,, 9475.45, 5129.95,    0.00,    0.00,14605.40, 1296.81,  662.79,    0.00,    0.00, 1300.62,  665.76,    0.00,    0.00, 1295.98,  662.48,    0.00,    0.00,,,,, 1268.33,  646.57,    0.00,    0.00, 1273.08,  650.36,    0.00,    0.00, 1272.37,  648.58,    0.00,    0.00,,,,, 7707.18, 3936.55,    0.00,    0.00,11643.73,  17182.63,   9066.50,      0.00,      0.00,  17182.63,   9066.50,  26249.13
2026-03-15,10:05:22.660, 2295.17,  985.29,    0.00,    0.00, 2336.26, 1072.58,    0.00,    0.00, 2294.61,  987.90,    0.00,    0.00,,,,, 2282.49, 1049.00,    0.00,    0.00, 2253.40,  971.17,    0.00,    0.00, 2258.76,  970.99,    0.00,    0.00,,,,,13720.69, 6036.93,    0.00,    0.00,19757.63, 2191.67,  919.19,    0.00,    0.00, 2196.74,  921.70,    0.00,    0.00, 2187.97,  919.42,    0.00,    0.00,,,,, 2147.06,  897.60,    0.00,    0.00, 2155.43,  903.14,    0.00,    0.00, 2149.43,  898.57,    0.00,    0.00,,,,,13028.30, 5459.61,    0.00,    0.00,18487.90,  26748.99,  11496.54,      0.00,      0.00,  26748.99,  11496.54,  38245.53
2026-03-15,10:05:23.660, 2666.87,  987.77,    0.00,    0.00, 2704.05, 1068.37,    0.00,    0.00, 2664.26,  989.95,    0.00,    0.00,,,,, 2643.55, 1046.34,    0.00,    0.00, 2618.71,  972.43,    0.00,    0.00, 2619.22,  967.93,    0.00,    0.00,,,,,15916.64, 6032.80,    0.00,    0.00,21949.44, 3027.41, 1058.06,    0.00,    0.00, 3031.37, 1059.85,    0.00,    0.00, 3021.54, 1058.63,    0.00,    0.00,,,,, 2966.38, 1035.18,    0.00,    0.00, 2976.67, 1040.39,    0.00,    0.00, 2969.95, 1036.60,    0.00,    0.00,,,,,17993.32, 6288.70,    0.00,    0.00,24282.02,  33909.96,  12321.50,      0.00,      0.00,  33909.96,  12321.50,  46231.46
2026-03-15,10:05:24.660, 3004.03, 1017.61,    0.00,    0.00, 3039.85, 1093.33,    0.00,    0.00, 3004.83, 1021.51,    0.00,    0.00,,,,, 2976.99, 1074.72,    0.00,    0.00, 2954.33, 1002.82,    0.00,    0.00, 2950.42,  994.89,    0.00,    0.00,,,,,17930.45, 6204.89,    0.00,    0.00,24135.34, 3663.20, 1124.02,    0.00,    0.00, 3665.02, 1123.88,    0.00,    0.00, 3657.72, 1125.33,    0.00,    0.00,,,,, 3591.23, 1100.23,    0.00,    0.00, 3605.42, 1105.08,    0.00,    0.00, 3595.54, 1100.89,    0.00,    0.00,,,,,21778.14, 6679.43,    0.00,    0.00,28457.57,  39708.59,  12884.31,      0.00,      0.00,  39708.59,  12884.31,  52592.90
